timestamp,location,vehicle_count,heavy_vehicle_count,light_vehicle_count,avg_speed,avg_speed_heavy,avg_speed_light,speed_variance,traffic_density,congestion_index,congestion_level,travel_time_minutes,weather,rainfall_mm,event,day_of_week,is_weekend,hour_of_day
17-09-2025 20:00,Indiranagar,147,41,106,41.62320765,50.26955869,58.24428583,9.6,0.73,7.3,Medium,7.2,Clear,0,0,2,0,20
17-09-2025 21:00,Indiranagar,199,49,150,31.25402867,38.24684677,49.40069683,7.9,0.99,9.9,High,9.6,Clear,0,0,2,0,21
17-09-2025 22:00,Indiranagar,186,46,140,34.23791675,44.59050155,50.51651815,7.7,0.93,9.3,High,8.8,Clear,0,0,2,0,22
17-09-2025 23:00,Indiranagar,195,50,145,44.65831235,41.68287542,49.91198449,8.1,0.97,9.7,High,6.7,Rainy,13,0,2,0,23
18-09-2025 00:00,Indiranagar,197,50,147,51.28681949,46.79937499,50.2089431,9.7,0.98,9.8,High,5.8,Cloudy,0,0,3,0,0
18-09-2025 01:00,Indiranagar,166,38,128,50.23170451,38.03680836,46.31475401,8.8,0.83,8.3,High,6,Clear,0,0,3,0,1
18-09-2025 02:00,Indiranagar,145,36,109,49.62298124,44.61963299,48.8655257,3.1,0.72,7.2,Medium,6,Cloudy,0,0,3,0,2
18-09-2025 03:00,Indiranagar,188,54,134,42.499802,46.53977295,54.36852606,4.2,0.94,9.4,High,7.1,Rainy,17.6,0,3,0,3
18-09-2025 04:00,Indiranagar,162,29,133,35.22106431,45.49132941,51.91412391,6.8,0.81,8.1,High,8.5,Cloudy,0,0,3,0,4
18-09-2025 05:00,Indiranagar,163,45,118,35.79000626,47.60512025,54.93554982,2.2,0.81,8.1,High,8.4,Clear,0,0,3,0,5
18-09-2025 06:00,Indiranagar,190,26,164,38.75372463,46.11230975,48.8556978,6.8,0.95,9.5,High,7.7,Cloudy,0,0,3,0,6
18-09-2025 07:00,Indiranagar,260,52,208,24.64276718,49.74435641,45.11198031,6.3,1.3,10,High,12.2,Clear,0,0,3,0,7
18-09-2025 08:00,Indiranagar,231,59,172,42.89479324,43.14946764,43.37430265,7.6,1.16,10,High,7,Cloudy,0,0,3,0,8
18-09-2025 09:00,Indiranagar,221,42,179,41.35641376,42.61529257,39.86640275,4.2,1.1,10,High,7.3,Clear,0,0,3,0,9
18-09-2025 10:00,Indiranagar,252,74,178,23.82252924,38.02653159,51.00685062,9.7,1.26,10,High,12.6,Clear,0,0,3,0,10
18-09-2025 11:00,Indiranagar,147,21,126,50.42457859,50.17990076,50.28355603,7.1,0.73,9.3,Medium,5.9,Rainy,13.4,1,3,0,11
18-09-2025 12:00,Indiranagar,155,17,138,37.66657564,46.39273666,43.92178949,6.4,0.78,7.8,High,8,Clear,0,0,3,0,12
18-09-2025 13:00,Indiranagar,207,43,164,41.52853983,40.07326345,47.26188986,2.5,1.03,10,High,7.2,Cloudy,0,0,3,0,13
18-09-2025 14:00,Indiranagar,155,37,118,40.95064942,50.21412926,53.1650744,5.9,0.78,7.8,High,7.3,Clear,0,0,3,0,14
18-09-2025 15:00,Indiranagar,158,34,124,44.7804904,38.6291363,52.9059041,4.9,0.79,7.9,High,6.7,Clear,0,0,3,0,15
18-09-2025 16:00,Indiranagar,168,40,128,45.15840243,42.44990427,57.06573238,7.5,0.84,8.4,High,6.6,Cloudy,0,0,3,0,16
18-09-2025 17:00,Indiranagar,239,61,178,40.25380901,48.21969324,55.01002072,5.9,1.2,10,High,7.5,Rainy,18.9,1,3,0,17
18-09-2025 18:00,Indiranagar,241,29,212,37.08444385,49.69777314,39.66451928,9.5,1.21,10,High,8.1,Clear,0,0,3,0,18
18-09-2025 19:00,Indiranagar,262,62,200,32.80290456,43.97804309,46.98450045,5.7,1.31,10,High,9.1,Clear,0,1,3,0,19
18-09-2025 20:00,Indiranagar,161,28,133,46.95107153,45.24389773,52.00991986,5.3,0.81,8.1,High,6.4,Clear,0,0,3,0,20
18-09-2025 21:00,Indiranagar,149,31,118,40.03887335,56.79178312,53.28069727,6.4,0.74,7.4,Medium,7.5,Cloudy,0,0,3,0,21
18-09-2025 22:00,Indiranagar,180,35,145,40.78495361,41.58835413,47.86726694,2.8,0.9,9,High,7.4,Clear,0,0,3,0,22
18-09-2025 23:00,Indiranagar,183,34,149,43.32839425,45.88760274,53.55265431,2.8,0.92,9.2,High,6.9,Clear,0,0,3,0,23
19-09-2025 00:00,Indiranagar,213,57,156,46.31337704,50.47998041,46.65382087,6.6,1.06,10,High,6.5,Cloudy,0,0,4,0,0
19-09-2025 01:00,Indiranagar,210,46,164,47.94437846,50.88114972,43.61595612,4.9,1.05,10,High,6.3,Rainy,19.3,0,4,0,1
19-09-2025 02:00,Indiranagar,145,21,124,49.74623341,38.94783831,54.36973028,2.9,0.72,7.2,Medium,6,Cloudy,0,0,4,0,2
19-09-2025 03:00,Indiranagar,169,45,124,43.02300612,55.41595154,55.34232874,2.4,0.84,8.4,High,7,Cloudy,0,0,4,0,3
19-09-2025 04:00,Indiranagar,214,34,180,37.43415992,43.34992579,39.43557427,4.7,1.07,10,High,8,Clear,0,0,4,0,4
19-09-2025 05:00,Indiranagar,174,27,147,47.4106214,36.66135258,50.14203253,9.2,0.87,8.7,High,6.3,Clear,0,0,4,0,5
19-09-2025 06:00,Indiranagar,168,34,134,42.20599087,50.42981128,45.87295261,8.1,0.84,8.4,High,7.1,Clear,0,0,4,0,6
19-09-2025 07:00,Indiranagar,232,28,204,28.83913614,47.83033676,42.2471339,2.1,1.16,10,High,10.4,Cloudy,0,0,4,0,7
19-09-2025 08:00,Indiranagar,246,66,180,37.78617874,48.1281239,47.47486993,2.7,1.23,10,High,7.9,Clear,0,1,4,0,8
19-09-2025 09:00,Indiranagar,250,39,211,26.10460821,51.99648353,37.52684701,7.9,1.25,10,High,11.5,Rainy,7.5,0,4,0,9
19-09-2025 10:00,Indiranagar,215,55,160,30.71033348,41.4105143,47.89718334,9.5,1.07,10,High,9.8,Rainy,11.4,1,4,0,10
19-09-2025 11:00,Indiranagar,202,44,158,41.91462255,53.40597763,43.95149196,7.4,1.01,10,High,7.2,Rainy,6.7,0,4,0,11
19-09-2025 12:00,Indiranagar,174,45,129,47.8827129,32.88814158,51.59519065,5.3,0.87,8.7,High,6.3,Cloudy,0,0,4,0,12
19-09-2025 13:00,Indiranagar,183,26,157,37.84448382,52.01735309,42.75536912,5,0.92,9.2,High,7.9,Clear,0,0,4,0,13
19-09-2025 14:00,Indiranagar,146,20,126,46.45554333,50.1178758,55.54173253,7.3,0.73,7.3,Medium,6.5,Clear,0,0,4,0,14
19-09-2025 15:00,Indiranagar,152,44,108,50.84192628,44.36724766,52.96319171,6.7,0.76,9.6,High,5.9,Clear,0,1,4,0,15
19-09-2025 16:00,Indiranagar,197,38,159,39.75632304,43.13781269,45.7275784,2.8,0.98,9.8,High,7.5,Clear,0,0,4,0,16
19-09-2025 17:00,Indiranagar,235,47,188,27.49785615,38.81418363,40.1619173,3.4,1.18,10,High,10.9,Clear,0,0,4,0,17
19-09-2025 18:00,Indiranagar,224,52,172,40.22571889,41.27830503,49.22075612,2.7,1.12,10,High,7.5,Cloudy,0,0,4,0,18
19-09-2025 19:00,Indiranagar,220,34,186,27.20334615,53.50733873,43.94804656,3.4,1.1,10,High,11,Rainy,11.8,0,4,0,19
19-09-2025 20:00,Indiranagar,197,28,169,35.07686203,41.51234585,49.36062744,2.6,0.98,9.8,High,8.6,Clear,0,0,4,0,20
19-09-2025 21:00,Indiranagar,161,47,114,47.44419197,40.63071168,56.49392807,5.2,0.81,10,High,6.3,Cloudy,0,1,4,0,21
19-09-2025 22:00,Indiranagar,211,51,160,36.85017476,44.7035499,50.04594556,8.9,1.05,10,High,8.1,Clear,0,0,4,0,22
19-09-2025 23:00,Indiranagar,208,25,183,35.07918242,54.13757618,43.36483334,5.1,1.04,10,High,8.6,Clear,0,0,4,0,23
20-09-2025 00:00,Indiranagar,180,18,162,34.79864195,43.90603308,39.92822891,5.6,0.9,9,High,8.6,Clear,0,0,5,1,0
20-09-2025 01:00,Indiranagar,188,25,163,35.8430451,47.96102224,42.75064292,2.6,0.94,9.4,High,8.4,Clear,0,0,5,1,1
20-09-2025 02:00,Indiranagar,185,47,138,43.94629422,47.75870408,55.49741671,9.3,0.93,9.3,High,6.8,Rainy,1.6,0,5,1,2
20-09-2025 03:00,Indiranagar,149,20,129,44.76605986,45.12407884,52.66449214,8.9,0.74,7.4,Medium,6.7,Cloudy,0,0,5,1,3
20-09-2025 04:00,Indiranagar,168,39,129,44.66047938,48.96389461,46.54131712,7.3,0.84,8.4,High,6.7,Clear,0,0,5,1,4
20-09-2025 05:00,Indiranagar,175,49,126,50.02580591,50.9841114,60.45869818,7.4,0.88,8.8,High,6,Rainy,10.8,0,5,1,5
20-09-2025 06:00,Indiranagar,202,50,152,40.21310666,42.99530155,47.79717249,5.5,1.01,10,High,7.5,Clear,0,0,5,1,6
20-09-2025 07:00,Indiranagar,224,38,186,38.2957058,43.721745,48.53240821,7.7,1.12,10,High,7.8,Clear,0,0,5,1,7
20-09-2025 08:00,Indiranagar,258,68,190,29.66952009,37.563451,45.84734103,5.1,1.29,10,High,10.1,Clear,0,0,5,1,8
20-09-2025 09:00,Indiranagar,227,43,184,33.66463755,52.59877465,46.1921588,7.6,1.14,10,High,8.9,Cloudy,0,0,5,1,9
20-09-2025 10:00,Indiranagar,256,56,200,35.32133476,52.33535153,49.84913313,9,1.28,10,High,8.5,Rainy,1.2,0,5,1,10
20-09-2025 11:00,Indiranagar,174,51,123,41.48975787,49.95315325,45.80014603,5.2,0.87,8.7,High,7.2,Clear,0,0,5,1,11
20-09-2025 12:00,Indiranagar,156,26,130,40.80915657,49.45790336,51.02995358,9.6,0.78,7.8,High,7.4,Cloudy,0,0,5,1,12
20-09-2025 13:00,Indiranagar,175,17,158,43.77229482,53.18609569,44.71228094,2.3,0.88,8.8,High,6.9,Rainy,8.4,0,5,1,13
20-09-2025 14:00,Indiranagar,158,18,140,40.00893334,49.04457772,42.71405963,3.3,0.79,7.9,High,7.5,Rainy,3.4,0,5,1,14
20-09-2025 15:00,Indiranagar,159,29,130,47.59827576,45.29110408,58.08595203,8.9,0.8,8,High,6.3,Clear,0,0,5,1,15
20-09-2025 16:00,Indiranagar,212,24,188,35.01458993,50.11422627,37.98487626,2.6,1.06,10,High,8.6,Rainy,2.4,0,5,1,16
20-09-2025 17:00,Indiranagar,238,50,188,29.47429966,39.93927475,52.17213098,5.4,1.19,10,High,10.2,Clear,0,1,5,1,17
20-09-2025 18:00,Indiranagar,264,71,193,31.9711044,50.74533786,49.15896106,7.9,1.32,10,High,9.4,Cloudy,0,0,5,1,18
20-09-2025 19:00,Indiranagar,240,45,195,33.08034933,42.45157437,43.62760812,7.3,1.2,10,High,9.1,Clear,0,0,5,1,19
20-09-2025 20:00,Indiranagar,209,31,178,38.12579182,44.9149268,42.63473277,2.3,1.04,10,High,7.9,Clear,0,0,5,1,20
20-09-2025 21:00,Indiranagar,156,39,117,44.07317292,46.44615661,59.8306053,5.6,0.78,7.8,High,6.8,Clear,0,0,5,1,21
20-09-2025 22:00,Indiranagar,161,30,131,45.69061407,53.18922365,60.38116919,3.1,0.81,8.1,High,6.6,Cloudy,0,0,5,1,22
20-09-2025 23:00,Indiranagar,167,18,149,47.75206013,37.59753808,53.95725592,4.2,0.83,8.3,High,6.3,Rainy,8.3,0,5,1,23
21-09-2025 00:00,Indiranagar,209,27,182,41.77428313,44.19677159,46.89729981,6.1,1.04,10,High,7.2,Clear,0,0,6,1,0
21-09-2025 01:00,Indiranagar,213,51,162,43.05104626,46.96428157,48.37617514,6.7,1.06,10,High,7,Clear,0,0,6,1,1
21-09-2025 02:00,Indiranagar,198,32,166,35.50646931,44.83626193,48.30729139,9.1,0.99,10,High,8.4,Cloudy,0,1,6,1,2
21-09-2025 03:00,Indiranagar,145,42,103,46.84452516,41.99132284,45.54899136,4.4,0.72,7.2,Medium,6.4,Rainy,16.4,0,6,1,3
21-09-2025 04:00,Indiranagar,178,52,126,44.29928033,37.44022458,53.3923571,2.5,0.89,8.9,High,6.8,Clear,0,0,6,1,4
21-09-2025 05:00,Indiranagar,168,25,143,39.98292403,45.46759524,57.34020767,4.1,0.84,10,High,7.5,Cloudy,0,1,6,1,5
21-09-2025 06:00,Indiranagar,155,17,138,32.91796328,51.25802878,53.58651362,8.5,0.78,7.8,High,9.1,Rainy,15.1,0,6,1,6
21-09-2025 07:00,Indiranagar,223,35,188,31.25620083,45.41805771,47.83015492,3.5,1.11,10,High,9.6,Rainy,11.3,0,6,1,7
21-09-2025 08:00,Indiranagar,233,65,168,41.54737657,42.97856149,49.66546921,7.1,1.17,10,High,7.2,Clear,0,0,6,1,8
21-09-2025 09:00,Indiranagar,215,52,163,43.9113405,54.43361159,52.64226543,2,1.07,10,High,6.8,Clear,0,0,6,1,9
21-09-2025 10:00,Indiranagar,253,52,201,38.58694682,44.09900837,51.09598185,2.1,1.26,10,High,7.8,Clear,0,0,6,1,10
21-09-2025 11:00,Indiranagar,155,17,138,39.90714647,51.66777413,48.74261184,6.1,0.78,7.8,High,7.5,Clear,0,0,6,1,11
21-09-2025 12:00,Indiranagar,208,42,166,37.56492281,44.45421225,39.25604412,9.6,1.04,10,High,8,Rainy,18.5,0,6,1,12
21-09-2025 13:00,Indiranagar,183,34,149,32.59564373,44.36122415,46.27032385,3.6,0.92,9.2,High,9.2,Rainy,19.4,0,6,1,13
21-09-2025 14:00,Indiranagar,206,39,167,29.87785966,43.46899414,53.59406368,4.2,1.03,10,High,10,Clear,0,0,6,1,14
21-09-2025 15:00,Indiranagar,189,26,163,46.13880063,46.70775585,38.50844999,2.9,0.94,9.4,High,6.5,Rainy,4.8,0,6,1,15
21-09-2025 16:00,Indiranagar,193,42,151,39.20842182,45.23277148,43.42302032,6,0.96,9.6,High,7.7,Cloudy,0,0,6,1,16
21-09-2025 17:00,Indiranagar,246,31,215,38.98603856,42.53140714,39.27348522,7.3,1.23,10,High,7.7,Clear,0,0,6,1,17
21-09-2025 18:00,Indiranagar,259,62,197,36.07889171,40.20251619,56.36026773,3.6,1.29,10,High,8.3,Clear,0,1,6,1,18
21-09-2025 19:00,Indiranagar,246,27,219,27.12190332,57.7335376,45.67843095,6.6,1.23,10,High,11.1,Clear,0,0,6,1,19
21-09-2025 20:00,Indiranagar,161,22,139,53.49821604,33.68729881,57.08646289,9.6,0.81,8.1,High,5.6,Rainy,12.6,0,6,1,20
21-09-2025 21:00,Indiranagar,201,34,167,39.6724396,53.18281246,42.4302618,7.4,1,10,High,7.6,Clear,0,1,6,1,21
21-09-2025 22:00,Indiranagar,200,59,141,38.82809989,42.96390076,54.79764235,6.6,1,10,High,7.7,Clear,0,0,6,1,22
21-09-2025 23:00,Indiranagar,177,38,139,53.88828008,49.38596407,47.31855331,3,0.89,8.9,High,5.6,Cloudy,0,0,6,1,23
22-09-2025 00:00,Indiranagar,178,37,141,44.58071016,48.40007398,37.65270999,9.9,0.89,8.9,High,6.7,Rainy,20,0,0,0,0
22-09-2025 01:00,Indiranagar,197,21,176,40.59723525,49.61089062,52.74953837,3,0.98,9.8,High,7.4,Rainy,1.7,0,0,0,1
22-09-2025 02:00,Indiranagar,180,38,142,34.71228117,43.63044404,61.32482187,9.6,0.9,9,High,8.6,Cloudy,0,0,0,0,2
22-09-2025 03:00,Indiranagar,190,33,157,35.81597643,45.43855958,40.02695396,2.1,0.95,9.5,High,8.4,Cloudy,0,0,0,0,3
22-09-2025 04:00,Indiranagar,193,28,165,41.73762151,46.40631648,44.53902553,8.3,0.96,9.6,High,7.2,Clear,0,0,0,0,4
22-09-2025 05:00,Indiranagar,183,37,146,42.08715148,41.69563588,58.74999719,8.5,0.92,9.2,High,7.1,Clear,0,0,0,0,5
22-09-2025 06:00,Indiranagar,162,20,142,50.86218127,48.54367498,41.11950487,2.2,0.81,8.1,High,5.9,Cloudy,0,0,0,0,6
22-09-2025 07:00,Indiranagar,217,45,172,40.67171575,50.32256429,49.53653038,3,1.08,10,High,7.4,Cloudy,0,0,0,0,7
22-09-2025 08:00,Indiranagar,237,64,173,49.26759842,43.4765539,53.2354294,5.3,1.19,10,High,6.1,Clear,0,0,0,0,8
22-09-2025 09:00,Indiranagar,238,64,174,46.78327417,40.6186256,44.92153255,10,1.19,10,High,6.4,Clear,0,0,0,0,9
22-09-2025 10:00,Indiranagar,253,49,204,33.66514324,40.67279129,43.39172266,7.4,1.26,10,High,8.9,Clear,0,0,0,0,10
22-09-2025 11:00,Indiranagar,189,50,139,37.72535341,43.39808287,55.46180503,2.9,0.94,9.4,High,8,Clear,0,0,0,0,11
22-09-2025 12:00,Indiranagar,157,30,127,42.58219586,55.19593032,50.02943711,7.9,0.79,7.9,High,7,Clear,0,0,0,0,12
22-09-2025 13:00,Indiranagar,205,57,148,36.21481791,47.30928639,48.23682799,4.3,1.02,10,High,8.3,Cloudy,0,0,0,0,13
22-09-2025 14:00,Indiranagar,202,28,174,38.15074374,46.14058576,45.29135078,5.4,1.01,10,High,7.9,Clear,0,0,0,0,14
22-09-2025 15:00,Indiranagar,188,19,169,39.6254077,43.40521572,47.79983778,7.7,0.94,9.4,High,7.6,Clear,0,0,0,0,15
22-09-2025 16:00,Indiranagar,208,35,173,38.23859775,46.42230157,44.84565134,8.9,1.04,10,High,7.8,Cloudy,0,0,0,0,16
22-09-2025 17:00,Indiranagar,216,50,166,40.78681742,42.93756058,44.7468071,6.3,1.08,10,High,7.4,Clear,0,0,0,0,17
22-09-2025 18:00,Indiranagar,229,59,170,36.40570015,46.15947529,42.04316905,7.4,1.15,10,High,8.2,Clear,0,0,0,0,18
22-09-2025 19:00,Indiranagar,236,40,196,34.45576695,45.60059032,51.99949222,5.4,1.18,10,High,8.7,Clear,0,0,0,0,19
22-09-2025 20:00,Indiranagar,204,31,173,29.17441366,42.12598642,40.94623516,2.2,1.02,10,High,10.3,Rainy,6.4,0,0,0,20
22-09-2025 21:00,Indiranagar,180,22,158,37.93106652,50.04209209,47.62585997,7.7,0.9,9,High,7.9,Rainy,6.3,0,0,0,21
22-09-2025 22:00,Indiranagar,204,54,150,49.06178317,50.56099323,46.44133857,6,1.02,10,High,6.1,Clear,0,1,0,0,22
22-09-2025 23:00,Indiranagar,189,25,164,39.39442136,49.83240595,46.53959867,3.6,0.94,9.4,High,7.6,Clear,0,0,0,0,23
23-09-2025 00:00,Indiranagar,165,26,139,40.7724779,38.26535033,43.87361714,7.4,0.82,8.2,High,7.4,Clear,0,0,1,0,0
23-09-2025 01:00,Indiranagar,202,52,150,43.02913393,39.62294809,49.34127949,4,1.01,10,High,7,Cloudy,0,0,1,0,1
23-09-2025 02:00,Indiranagar,199,23,176,40.99003877,41.22731653,41.20890373,3.5,0.99,9.9,High,7.3,Cloudy,0,0,1,0,2
23-09-2025 03:00,Indiranagar,201,46,155,33.72496958,47.06380841,62.63741551,9.4,1,10,High,8.9,Clear,0,0,1,0,3
23-09-2025 04:00,Indiranagar,161,43,118,35.00906203,46.72710681,49.83767369,4.4,0.81,10,High,8.6,Clear,0,1,1,0,4
23-09-2025 05:00,Indiranagar,202,51,151,43.67152547,47.56484762,49.45059371,9.7,1.01,10,High,6.9,Clear,0,0,1,0,5
23-09-2025 06:00,Indiranagar,190,56,134,46.53836376,43.37475658,61.06074225,5.1,0.95,10,High,6.4,Cloudy,0,1,1,0,6
23-09-2025 07:00,Indiranagar,255,71,184,35.04135607,48.71474938,50.8700523,9.4,1.27,10,High,8.6,Clear,0,0,1,0,7
23-09-2025 08:00,Indiranagar,244,69,175,32.75305874,35.96728622,49.22598923,2.3,1.22,10,High,9.2,Clear,0,0,1,0,8
23-09-2025 09:00,Indiranagar,234,53,181,42.41907242,42.64396047,39.01488209,5.7,1.17,10,High,7.1,Rainy,17.7,0,1,0,9
23-09-2025 10:00,Indiranagar,243,63,180,38.52757811,38.97651211,44.60751597,5.5,1.22,10,High,7.8,Cloudy,0,0,1,0,10
23-09-2025 11:00,Indiranagar,202,29,173,45.35856289,36.48987306,47.12081724,5.4,1.01,10,High,6.6,Clear,0,0,1,0,11
23-09-2025 12:00,Indiranagar,213,36,177,36.40183269,52.39219768,52.15028841,6.2,1.06,10,High,8.2,Clear,0,0,1,0,12
23-09-2025 13:00,Indiranagar,161,19,142,35.35854392,42.75798685,52.13923717,8.4,0.81,8.1,High,8.5,Clear,0,0,1,0,13
23-09-2025 14:00,Indiranagar,155,18,137,52.69671927,46.73755183,44.7363745,3.4,0.78,7.8,High,5.7,Clear,0,0,1,0,14
23-09-2025 15:00,Indiranagar,206,26,180,37.20612469,47.72291534,45.21192445,9.5,1.03,10,High,8.1,Clear,0,0,1,0,15
23-09-2025 16:00,Indiranagar,180,52,128,43.04069964,45.89326109,53.21484916,2.3,0.9,9,High,7,Rainy,11.5,0,1,0,16
23-09-2025 17:00,Indiranagar,249,55,194,37.97921575,47.63155438,50.13324729,6.8,1.25,10,High,7.9,Clear,0,0,1,0,17
23-09-2025 18:00,Indiranagar,228,45,183,29.44081733,44.53126226,42.5697535,3.5,1.14,10,High,10.2,Clear,0,0,1,0,18
23-09-2025 19:00,Indiranagar,233,56,177,22.65734829,36.40287252,42.34543566,9.3,1.17,10,High,13.2,Clear,0,0,1,0,19
23-09-2025 20:00,Indiranagar,176,40,136,46.46419844,50.18497067,45.42198641,4,0.88,8.8,High,6.5,Clear,0,0,1,0,20
23-09-2025 21:00,Indiranagar,206,42,164,41.35035468,46.5017329,51.69894609,8.4,1.03,10,High,7.3,Cloudy,0,0,1,0,21
23-09-2025 22:00,Indiranagar,171,44,127,44.51330526,36.88947164,43.21465664,6.6,0.85,8.5,High,6.7,Clear,0,0,1,0,22
23-09-2025 23:00,Indiranagar,160,46,114,52.54934091,46.5008843,51.97270594,5.1,0.8,8,High,5.7,Cloudy,0,0,1,0,23
24-09-2025 00:00,Indiranagar,179,21,158,40.14735916,47.78281247,43.92320605,2.9,0.9,9,High,7.5,Rainy,7.4,0,2,0,0
24-09-2025 01:00,Indiranagar,193,56,137,37.84780686,50.5407741,54.47256889,7.2,0.96,9.6,High,7.9,Rainy,7.3,0,2,0,1
24-09-2025 02:00,Indiranagar,202,51,151,39.08843464,43.48951663,56.60605453,6.4,1.01,10,High,7.7,Clear,0,0,2,0,2
24-09-2025 03:00,Indiranagar,210,60,150,36.9410806,37.29339313,54.39167578,8.2,1.05,10,High,8.1,Rainy,16.8,0,2,0,3
24-09-2025 04:00,Indiranagar,155,31,124,41.27894709,45.78945019,51.0759106,8,0.78,7.8,High,7.3,Clear,0,0,2,0,4
24-09-2025 05:00,Indiranagar,212,48,164,37.14412704,40.57710322,46.17436125,7.2,1.06,10,High,8.1,Rainy,3.5,0,2,0,5
24-09-2025 06:00,Indiranagar,188,44,144,35.27921017,43.03628499,53.83986175,6.7,0.94,9.4,High,8.5,Rainy,12.7,0,2,0,6
24-09-2025 07:00,Indiranagar,215,49,166,36.0752307,39.95648105,46.75383971,6.2,1.07,10,High,8.3,Clear,0,0,2,0,7
24-09-2025 08:00,Indiranagar,258,74,184,39.39322781,40.23331418,51.00347978,6.7,1.29,10,High,7.6,Clear,0,0,2,0,8
24-09-2025 09:00,Indiranagar,262,51,211,37.64910861,46.52575923,43.20849783,3.4,1.31,10,High,8,Clear,0,0,2,0,9
24-09-2025 10:00,Indiranagar,222,38,184,32.60357114,39.59281962,51.63658851,7.6,1.11,10,High,9.2,Clear,0,0,2,0,10
24-09-2025 11:00,Indiranagar,186,26,160,40.56321405,46.81509332,47.4821033,6.1,0.93,9.3,High,7.4,Clear,0,0,2,0,11
24-09-2025 12:00,Indiranagar,174,21,153,39.35343013,51.6142055,52.57671825,3.2,0.87,8.7,High,7.6,Clear,0,0,2,0,12
24-09-2025 13:00,Indiranagar,164,28,136,56.67054021,43.65076921,58.8882539,2.2,0.82,8.2,High,5.3,Clear,0,0,2,0,13
24-09-2025 14:00,Indiranagar,151,45,106,44.4379247,41.04064073,55.80028231,8.8,0.76,7.6,High,6.8,Rainy,1.2,0,2,0,14
24-09-2025 15:00,Indiranagar,211,29,182,53.82049887,43.76547179,50.19502276,7.1,1.05,10,High,5.6,Clear,0,0,2,0,15
24-09-2025 16:00,Indiranagar,162,45,117,47.36057958,42.13634005,56.06326971,4.2,0.81,8.1,High,6.3,Clear,0,0,2,0,16
24-09-2025 17:00,Indiranagar,234,50,184,27.5606857,50.33670719,51.20716296,5.5,1.17,10,High,10.9,Clear,0,0,2,0,17
24-09-2025 18:00,Indiranagar,221,62,159,31.83629687,44.70209136,49.03949227,8.3,1.1,10,High,9.4,Clear,0,0,2,0,18
24-09-2025 19:00,Indiranagar,233,40,193,43.56445617,49.7289647,47.58418834,9.8,1.17,10,High,6.9,Clear,0,0,2,0,19
24-09-2025 20:00,Indiranagar,150,24,126,50.86965832,47.74216862,55.22144393,5.5,0.75,7.5,High,5.9,Rainy,3.2,0,2,0,20
24-09-2025 21:00,Indiranagar,192,35,157,39.93324127,45.83372293,55.07583394,8.1,0.96,10,High,7.5,Clear,0,1,2,0,21
24-09-2025 22:00,Indiranagar,202,53,149,42.50225367,49.0667855,54.32812463,2,1.01,10,High,7.1,Clear,0,0,2,0,22
24-09-2025 23:00,Indiranagar,193,36,157,40.61158437,56.12940628,45.89201366,6.2,0.96,9.6,High,7.4,Clear,0,0,2,0,23
25-09-2025 00:00,Indiranagar,206,54,152,38.62981102,40.9699918,52.93586924,7.9,1.03,10,High,7.8,Cloudy,0,0,3,0,0
25-09-2025 01:00,Indiranagar,185,54,131,40.92856215,48.27085449,51.81425719,2.3,0.93,9.3,High,7.3,Clear,0,0,3,0,1
25-09-2025 02:00,Indiranagar,153,38,115,47.36669488,41.76782318,50.79234129,4.4,0.77,7.7,High,6.3,Clear,0,0,3,0,2
25-09-2025 03:00,Indiranagar,152,28,124,46.90994376,51.50362442,58.02628709,7.3,0.76,7.6,High,6.4,Cloudy,0,0,3,0,3
25-09-2025 04:00,Indiranagar,149,35,114,43.45336363,45.21014961,49.58472753,9.3,0.74,7.4,Medium,6.9,Cloudy,0,0,3,0,4
25-09-2025 05:00,Indiranagar,209,50,159,44.23680305,44.42241018,43.03527197,6.7,1.04,10,High,6.8,Clear,0,0,3,0,5
25-09-2025 06:00,Indiranagar,200,36,164,40.03328783,53.49844901,46.02211475,7,1,10,High,7.5,Clear,0,0,3,0,6
25-09-2025 07:00,Indiranagar,223,31,192,46.43227073,45.75850101,44.26073359,4.8,1.11,10,High,6.5,Rainy,7.9,0,3,0,7
25-09-2025 08:00,Indiranagar,260,45,215,36.0153946,50.12328369,47.8191518,4.7,1.3,10,High,8.3,Clear,0,0,3,0,8
25-09-2025 09:00,Indiranagar,254,57,197,27.62236316,47.11626556,54.03638003,5.7,1.27,10,High,10.9,Rainy,14.3,0,3,0,9
25-09-2025 10:00,Indiranagar,224,54,170,33.82694133,43.39409306,47.62170234,9.4,1.12,10,High,8.9,Cloudy,0,0,3,0,10
25-09-2025 11:00,Indiranagar,203,54,149,48.3876697,46.02969939,54.07522742,6.7,1.01,10,High,6.2,Clear,0,0,3,0,11
25-09-2025 12:00,Indiranagar,208,36,172,42.97297642,46.83095304,45.07010922,6.5,1.04,10,High,7,Cloudy,0,0,3,0,12
25-09-2025 13:00,Indiranagar,195,44,151,41.00659875,45.11975602,43.32122748,3,0.97,10,High,7.3,Clear,0,1,3,0,13
25-09-2025 14:00,Indiranagar,181,20,161,44.58921056,49.96065992,55.71950543,6.1,0.91,9.1,High,6.7,Clear,0,0,3,0,14
25-09-2025 15:00,Indiranagar,191,27,164,40.96506707,41.6579266,54.86682833,8.6,0.95,9.5,High,7.3,Cloudy,0,0,3,0,15
